Date,Portfolio_Value,Returns,Cumulative_Max,Drawdown
2021-04-22,109954.14660644531,-0.013085954777427244,111412.08004760741,-0.013085954777427244
2021-04-23,111655.79223632812,0.015475956863850282,111655.79223632812,0.0
2021-04-26,111574.38723754883,-0.0007290709881578872,111655.79223632812,-0.0007290709881579354
2021-04-27,111753.57205200195,0.0016059672733996777,111753.57205200195,0.0
2021-04-28,108592.52612304688,-0.028285860316698996,111753.57205200195,-0.028285860316698944
2021-04-29,107718.02896118164,-0.008053014264299718,111753.57205200195,-0.03611108814439028
2021-04-30,107577.23318481445,-0.0013070771692074157,111753.57205200195,-0.03737096533472896
2021-05-03,107440.73358154297,-0.0012688521467826286,111753.57205200195,-0.03859239925191925
2021-05-04,105704.51312255861,-0.01615979713752269,111753.57205200195,-0.054128551046480684
2021-05-05,105141.42443847656,-0.005327007025983654,111753.57205200195,-0.05916721490073337
2021-05-06,106532.10308837889,0.013226743477458669,111753.57205200195,-0.04672306099704241
2021-05-07,107696.6897277832,0.010931790564935762,111753.57205200195,-0.03630203714947897
2021-05-10,107591.34341430664,-0.0009781759656943834,111753.57205200195,-0.03724470333492799
2021-05-11,107177.84187316895,-0.0038432603220261985,111753.57205200195,-0.04094482256642139
2021-05-12,104030.82035827635,-0.029362613203358645,111753.57205200195,-0.06910518878208202
2021-05-13,105784.9623413086,0.01686175286315228,111753.57205200195,-0.05340867053373474
2021-05-14,108013.57785034178,0.021067413172041416,111753.57205200195,-0.033466439890796965
2021-05-17,107903.97106933594,-0.0010147500266838305,111753.57205200195,-0.034447229846708546
2021-05-18,106979.75280761717,-0.008565192296072999,111753.57205200195,-0.0427173749950775
2021-05-19,107244.42846679689,0.0024740724504728195,111753.57205200195,-0.04034898842523653
2021-05-20,108726.56762695311,0.013820197294585723,111753.57205200195,-0.02708642211132451
2021-05-21,108148.705078125,-0.005314823795512291,111753.57205200195,-0.03225728634606428
2021-05-24,107954.82307434082,-0.001792735323498551,111753.57205200195,-0.033992192892890016
2021-05-25,108359.48272705078,0.003748416617118666,111753.57205200195,-0.030371193176463394
2021-05-26,108260.47538757323,-0.0009136933564637406,111753.57205200195,-0.03125713657549392
2021-05-27,107322.03437805177,-0.008668362171529664,111753.57205200195,-0.03965455056674221
2021-05-28,107481.29760742188,0.0014839751248945099,111753.57205200195,-0.03822942180847762
2021-06-01,106499.81376647948,-0.009131670930577096,111753.57205200195,-0.04701199423923345
2021-06-02,106456.77772521973,-0.00040409499075855226,111753.57205200195,-0.04739709191861433
2021-06-03,105772.3226928711,-0.006429417149139249,111753.57205200195,-0.053521773392152715
2021-06-04,107959.14161682129,0.020674774537191798,111753.57205200195,-0.03395354945267444
2021-06-07,107786.0082092285,-0.001603693814158813,111753.57205200195,-0.03550279216960723
2021-06-08,107259.42390441895,-0.004885460678601072,111753.57205200195,-0.04021480535308312
2021-06-09,107692.6028137207,0.004038609322457143,111753.57205200195,-0.03633860791842583
2021-06-10,109242.62730407713,0.014393045110419944,111753.57205200195,-0.022468586031025556
2021-06-11,109518.69705200195,0.0025271247564961907,111753.57205200195,-0.019998242194531845
2021-06-14,109362.39578247072,-0.0014271651666657448,111753.57205200195,-0.021396866566543007
2021-06-15,108718.564453125,-0.005887136293414308,111753.57205200195,-0.027158036590228026
2021-06-16,108306.17866516112,-0.0037931496799857856,111753.57205200195,-0.030848171772412517
2021-06-17,109787.41287231447,0.013676359238310232,111753.57205200195,-0.017593703213106947
2021-06-18,109168.83750915527,-0.0056343013008113285,111753.57205200195,-0.0231288762890186
2021-06-21,108991.04507446289,-0.0016286006038808143,111753.57205200195,-0.024719809191008087
2021-06-22,110186.25677490234,0.010966145884947487,111753.57205200195,-0.01402474433989721
2021-06-23,110086.63943481445,-0.0009040813528260472,111753.57205200195,-0.014916146182887391
2021-06-24,110675.95147705078,0.005353165881544442,111753.57205200195,-0.009642828906173361
2021-06-25,109982.88500976562,-0.006262123415572085,111753.57205200195,-0.015844567737059712
2021-06-28,109958.67443847656,-0.00022013035289003557,111753.57205200195,-0.016061210219662385
2021-06-29,111055.31433105469,0.009973200369850943,111753.57205200195,-0.006248191517514514
2021-06-30,110850.72061157227,-0.001842268609249298,111753.57205200195,-0.008078949279666571
2021-07-01,111137.18280029297,0.00258421584578139,111753.57205200195,-0.0055156111826310285
2021-07-02,113612.79391479492,0.022275273244513283,113612.79391479492,0.0
2021-07-06,113616.88604736328,3.601823727206188e-05,113616.88604736328,0.0
2021-07-07,114545.73559570312,0.0081752772906718,114545.73559570312,0.0
2021-07-08,113518.70068359375,-0.008966155804650544,114545.73559570312,-0.0089661558046505
2021-07-09,113731.4528503418,0.0018741596359619361,114545.73559570312,-0.007108800175987292
2021-07-12,113477.76644897461,-0.002230573821131232,114545.73559570312,-0.009323517293546262
2021-07-13,114975.43533325195,0.013197905908297614,114975.43533325195,0.0
2021-07-14,115601.51870727539,0.005445366414214892,115601.51870727539,0.0
2021-07-15,114995.84436035156,-0.00523932863250276,115601.51870727539,-0.005239328632502731
2021-07-16,114881.2904663086,-0.000996156814884519,115601.51870727539,-0.006230266254464607
2021-07-19,114690.74255371094,-0.0016586505237207172,115601.51870727539,-0.007878582943799452
2021-07-20,115647.146484375,0.008338981066550843,115647.146484375,0.0
2021-07-21,116508.34497070312,0.007446776790506204,116508.34497070312,0.0
2021-07-22,118470.85192871094,0.016844346716119674,118470.85192871094,0.0
2021-07-23,119932.38415527344,0.012336639795938797,119932.38415527344,0.0
2021-07-26,119675.68603515625,-0.0021403570180414944,119932.38415527344,-0.00214035701804149
2021-07-27,118636.47204589844,-0.008683584976087233,119932.38415527344,-0.01080535602208337
2021-07-28,118503.962890625,-0.001116934387784041,119932.38415527344,-0.011910221536154042
2021-07-29,118619.91003417969,0.0009784241870602894,119932.38415527344,-0.01094345059791793
2021-07-30,117961.57006835938,-0.005549995490897075,119932.38415527344,-0.016432709987341695
2021-08-02,117924.3447265625,-0.0003155717728688945,119932.38415527344,-0.01674309606078688
2021-08-03,118876.60815429688,0.008075206438012739,119932.38415527344,-0.00880309357987644
2021-08-04,118624.05053710938,-0.002124535862090604,119932.38415527344,-0.01090892695395929
2021-08-05,119870.28967285156,0.010505788076696332,119932.38415527344,-0.0005177457519854091
2021-08-06,119845.42053222656,-0.0002074670937466383,119932.38415527344,-0.0007251054305256317
2021-08-09,119656.48937988281,-0.0015764570019005664,119932.38415527344,-0.0023004193348931594
2021-08-10,118872.15829467773,-0.00655485623278651,119932.38415527344,-0.008840196649664326
2021-08-11,119083.81732177734,0.0017805601423919182,119932.38415527344,-0.007075377009077679
2021-08-12,120270.72866821289,0.009967024681686087,120270.72866821289,0.0
2021-08-13,121532.29083251953,0.010489353297150839,121532.29083251953,0.0
2021-08-16,121403.57775878906,-0.0010590853907941344,121532.29083251953,-0.0010590853907941624
2021-08-17,120777.20123291016,-0.005159456891158709,121532.29083251953,-0.006213077976535012
2021-08-18,120038.14947509766,-0.006119133000832555,121532.29083251953,-0.012294192326884647
2021-08-19,122531.95513916016,0.0207751092045938,122531.95513916016,0.0
2021-08-20,125665.74884033203,0.025575317863922198,125665.74884033203,0.0
2021-08-23,125490.23818969727,-0.0013966466778291275,125665.74884033203,-0.001396646677829178
2021-08-24,124654.03823852539,-0.006663466124813944,125665.74884033203,-0.008050806294817027
2021-08-25,124402.79693603516,-0.0020155087315301135,125665.74884033203,-0.010050088555964062
2021-08-26,123199.98779296875,-0.00966866640212971,125665.74884033203,-0.01962158400453428
2021-08-27,123459.49096679688,0.002106357139127324,125665.74884033203,-0.017556556928955844
2021-08-30,123288.15426635742,-0.0013877969129609813,125665.74884033203,-0.018919988906408582
2021-08-31,122593.71240234375,-0.005632673050756876,125665.74884033203,-0.024446091845531745
2021-09-01,122573.39407348633,-0.00016573712027534437,125665.74884033203,-0.024607777340942574
2021-09-02,122297.26171875,-0.0022527919441537314,125665.74884033203,-0.02680513308253908
2021-09-03,122293.19549560547,-3.324868510856671e-05,125665.74884033203,-0.026837490532218528
2021-09-07,121903.34954833984,-0.003187797535960435,125665.74884033203,-0.029939735581989046
2021-09-08,121915.50985717773,9.975368915582372e-05,125665.74884033203,-0.02984296849190994
2021-09-09,120713.46780395508,-0.009859631925674073,125665.74884033203,-0.03940835973268425
2021-09-10,120088.04943847656,-0.005181015646855802,125665.74884033203,-0.04438520005114809
2021-09-13,120032.16723632812,-0.00046534357423355655,125665.74884033203,-0.04482988925774679
2021-09-14,121163.83712768555,0.00942805514066336,125665.74884033203,-0.035824492784955336
2021-09-15,123196.78848266602,0.016778532301169102,125665.74884033203,-0.01964704289315157
2021-09-16,123358.44470214844,0.001312178843892342,125665.74884033203,-0.018360644483288766
2021-09-17,121196.1480102539,-0.017528566423769654,125665.74884033203,-0.03556737513064993
2021-09-20,120941.65234375,-0.0020998659667168518,125665.74884033203,-0.03759255437680444
2021-09-21,121147.11791992188,0.0016988818342573708,125665.74884033203,-0.03595753785028109
2021-09-22,122700.49926757812,0.012822272410005109,125665.74884033203,-0.023596322785785356
2021-09-23,123103.23974609375,0.003282305132576102,125665.74884033203,-0.020391467984598934
2021-09-24,123016.94653320312,-0.0007009824686060595,125665.74884033203,-0.021078156391638684
2021-09-27,122884.04782104492,-0.0010803284905330779,125665.74884033203,-0.02213571354929396
2021-09-28,118435.20394897461,-0.03620359152352415,125665.74884033203,-0.05753791274139768
2021-09-29,118635.70944213867,0.0016929551896618378,125665.74884033203,-0.055942366659713805
2021-09-30,117766.84353637695,-0.007323814303866749,125665.74884033203,-0.06285646945844602
2021-10-01,120766.12634277344,0.025467973126663823,125665.74884033203,-0.03898932320678676
2021-10-04,120733.44604492188,-0.0002706081485035483,125665.74884033203,-0.039249380526725906
2021-10-05,123142.91870117188,0.019956960852036687,125665.74884033203,-0.02007571802532769
2021-10-06,124998.04077148438,0.015064788863858869,125665.74884033203,-0.005313365614810687
2021-10-07,125740.03051757812,0.005936011008766284,125740.03051757812,0.0
2021-10-08,125740.03051757812,0.0,125740.03051757812,0.0
2021-10-11,125475.63842773438,-0.0021026882907173583,125740.03051757812,-0.00210268829071732
2021-10-12,124899.91088867188,-0.0045883611056027895,125740.03051757812,-0.006681401503149814
2021-10-13,126362.6611328125,0.01171137940558209,126362.6611328125,0.0
2021-10-14,129109.02221679688,0.021733960486142623,129109.02221679688,0.0
2021-10-15,129731.66625976562,0.004822622248065844,129731.66625976562,0.0
2021-10-18,129555.97778320312,-0.0013542451247848808,129731.66625976562,-0.0013542451247848283
2021-10-19,129952.30728149414,0.0030591371009851542,129952.30728149414,0.0
2021-10-20,129606.5560913086,-0.0026606006266329807,129952.30728149414,-0.0026606006266329954
2021-10-21,131018.95202636719,0.010897565506358786,131018.95202636719,0.0
2021-10-22,130344.42855834961,-0.0051482892939170855,131018.95202636719,-0.0051482892939170525
2021-10-25,130208.74951171875,-0.0010409270893394496,131018.95202636719,-0.006183857389466728
2021-10-26,131045.462890625,0.006425938211094939,131045.462890625,0.0
2021-10-27,136564.34631347656,0.04211426554658981,136564.34631347656,0.0
2021-10-28,137063.00268554688,0.0036514389409199044,137063.00268554688,0.0
2021-10-29,140135.12084960938,0.022413912608573394,140135.12084960938,0.0
2021-11-01,139822.78491210938,-0.002228819839069418,140135.12084960938,-0.0022288198390694194
2021-11-02,141418.98266601562,0.01141586297905306,141418.98266601562,0.0
2021-11-03,141788.27783203125,0.002611354989646486,141788.27783203125,0.0
2021-11-04,142824.13018798828,0.007305627600499909,142824.13018798828,0.0
2021-11-05,142662.78076171875,-0.0011297070464014736,142824.13018798828,-0.0011297070464014699
2021-11-08,142404.37524414062,-0.0018113029635229427,142824.13018798828,-0.0029389637682033527
2021-11-09,141964.9024658203,-0.003086090420795551,142824.13018798828,-0.006015984281066751
2021-11-10,139788.58813476562,-0.015329946298372255,142824.13018798828,-0.021253705863478453
2021-11-11,140477.42236328125,0.004927685712452723,142824.13018798828,-0.01643075173374585
2021-11-12,142290.2791748047,0.012904969218721085,142824.13018798828,-0.003737820860389118
2021-11-15,142015.6103515625,-0.00193034144591675,142824.13018798828,-0.005660947035781625
2021-11-16,143469.25415039062,0.010235802917929915,143469.25415039062,0.0
2021-11-17,143566.61169433594,0.0006785951772165788,143566.61169433594,0.0
2021-11-18,144476.82556152344,0.006340010789733119,144476.82556152344,0.0
2021-11-19,145255.81896972656,0.00539182256514481,145255.81896972656,0.0
2021-11-22,145187.08251953125,-0.0004732096151661702,145255.81896972656,-0.0004732096151661792
2021-11-23,144268.57177734375,-0.006326394375091415,145255.81896972656,-0.006796610279609998
2021-11-24,144366.80908203125,0.0006809335080901757,145255.81896972656,-0.0061203048112006804
2021-11-26,140850.66284179688,-0.02435564145659308,145255.81896972656,-0.030326882318207068
2021-11-29,140551.28967285156,-0.002125465105418556,145255.81896972656,-0.032387888693502134
2021-11-30,138029.46197509766,-0.01794240169281791,145255.81896972656,-0.04974917387739891
2021-12-01,137816.54846191406,-0.001542522227769072,145255.81896972656,-0.051214956898648946
2021-12-02,137570.1986694336,-0.001787519679093852,145255.81896972656,-0.05291092883442256
2021-12-03,134864.62890625,-0.019666830384426404,145255.81896972656,-0.07153716895597992
2021-12-06,134608.7501525879,-0.0018973006913471924,145255.81896972656,-0.07329874212720991
2021-12-07,138211.3540649414,0.026763519520608625,145255.81896972656,-0.04849695492235891
2021-12-08,138231.97631835938,0.00014920809912832844,145255.81896972656,-0.04835498296168816
2021-12-09,137460.28900146484,-0.005582552875589841,145255.81896972656,-0.053667591588096177
2021-12-10,141355.85861206055,0.02833960003208036,145255.81896972656,-0.026848909636307407
2021-12-13,141048.779296875,-0.002172384775563474,145255.81896972656,-0.028962968249336512
2021-12-14,136452.39001464844,-0.03258723191465718,145255.81896972656,-0.06060637720071571
2021-12-15,139074.712890625,0.019217859618985367,145255.81896972656,-0.04255324243078892
2021-12-16,135022.80627441406,-0.02913474730231913,145255.81896972656,-0.07044821176799264
2021-12-17,134565.63989257812,-0.0033858456541542292,145255.81896972656,-0.07359553065048931
2021-12-20,134502.18426513672,-0.0004715589172099577,145255.81896972656,-0.07403238493895421
2021-12-21,137605.04260253906,0.023069204075421235,145255.81896972656,-0.05267104905987989
2021-12-22,140089.79766845703,0.018057151241869684,145255.81896972656,-0.035564986916952396
2021-12-23,140716.25225830078,0.0044718073712002315,145255.81896972656,-0.03125221931640407
2021-12-27,140653.6704711914,-0.00044473744933526405,145255.81896972656,-0.031683057733434494
2021-12-28,140160.8331298828,-0.003503906721080141,145255.81896972656,-0.03507594997557805
2021-12-29,140448.31512451172,0.0020510865140370704,145255.81896972656,-0.033096807269502905
2021-12-30,139368.13412475586,-0.007690950217510539,145255.81896972656,-0.0405332115899452
2021-12-31,138135.9633178711,-0.008841122934040158,145255.81896972656,-0.04901597541740721
2022-01-03,137816.12255859375,-0.002315405428066186,145255.81896972656,-0.051217888989929926
2022-01-04,135452.96435546875,-0.017147182486724533,145255.81896972656,-0.06748682898755932
2022-01-05,130253.23217773438,-0.038387732616089076,145255.81896972656,-0.10328389525736623
2022-01-06,129224.00219726562,-0.00790176153989286,145255.81896972656,-0.11036953208602406
2022-01-07,129289.86401367188,0.0005096716963286507,145255.81896972656,-0.10991611261633674
2022-01-10,129079.40267944336,-0.0016278254744414022,145255.81896972656,-0.11136501384260968
2022-01-11,129371.01553344727,0.0022591741823294598,145255.81896972656,-0.1093574326243682
2022-01-12,130722.29708862305,0.010445010032609892,145255.81896972656,-0.10005466207266034
2022-01-13,125189.78549194336,-0.0423226314094598,145255.81896972656,-0.13814271689842084
2022-01-14,127407.72134399414,0.017716588005444844,145255.81896972656,-0.12287354649421808
2022-01-18,124306.73684692383,-0.024339062533720535,145255.81896972656,-0.1442219820960758
2022-01-19,124586.02166748047,0.0022467392165603783,145255.81896972656,-0.14229927206258072
2022-01-20,123875.46221923828,-0.0057033641393468,145255.81896972656,-0.1471910516365906
2022-01-21,121587.7406616211,-0.018467915409819513,145255.81896972656,-0.16294065515570322
2022-01-24,121439.57928466797,-0.0012185552272532263,145255.81896972656,-0.16396065819588437
2022-01-25,118210.70233154297,-0.026588341067586785,145255.81896972656,-0.18618955736169296
2022-01-26,121578.91088867188,0.028493262375534956,145255.81896972656,-0.16300144289564952
2022-01-27,122861.45965576172,0.010549105578550932,145255.81896972656,-0.15417185674766087
2022-01-28,126311.60070800781,0.02808155675435442,145255.81896972656,-0.1304196857384901
2022-01-31,126218.31970214844,-0.0007384991191348167,145255.81896972656,-0.13106187003458925
2022-02-01,125317.26232910156,-0.007138879484160476,145255.81896972656,-0.13726511462360408
2022-02-02,127224.88482666016,0.015222344169543822,145255.81896972656,-0.12413226727133263
2022-02-03,122269.1713256836,-0.03895239133231332,145255.81896972656,-0.15824940995192574
2022-02-04,124172.71179199219,0.015568441706685032,145255.81896972656,-0.14514466495919454
2022-02-07,123900.71118164062,-0.00219050229656903,145255.81896972656,-0.1470172275338357
2022-02-08,125386.93676757812,0.011995295037158238,145255.81896972656,-0.1367854475164909
2022-02-09,128124.73095703125,0.021834764131194895,145255.81896972656,-0.11793736136839848
2022-02-10,124489.443359375,-0.0283730359510016,145255.81896972656,-0.14296415632532822
2022-02-11,121467.58935546875,-0.024273977956370096,145255.81896972656,-0.1637678255025062
2022-02-14,121451.1044921875,-0.00013571408940216134,145255.81896972656,-0.1638813139905969
2022-02-15,123703.11279296875,0.01854250984540129,145255.81896972656,-0.14837757502334356
2022-02-16,123558.734375,-0.0011671364989043198,145255.81896972656,-0.1493715346388192
2022-02-17,119940.65625,-0.029282253037807515,145255.81896972656,-0.17427985260268722
2022-02-18,118785.51245117188,-0.00963096113481643,145255.81896972656,-0.1822323312505056
2022-02-22,118698.8828125,-0.0007292946495263131,145255.81896972656,-0.18282872483588017
2022-02-23,115625.37451171875,-0.02589332121715293,145255.81896972656,-0.20398800315313517
2022-02-24,121533.0888671875,0.051093580283884776,145255.81896972656,-0.1633169002853044
2022-02-25,122655.22412109375,0.00923316657517459,145255.81896972656,-0.15559166585500514
2022-02-28,122393.64727783203,-0.002132618852039081,145255.81896972656,-0.15739246698722165
2022-03-01,120820.65313720703,-0.012851926350836873,145255.81896972656,-0.1682215969441622
2022-03-02,122967.12615966797,0.017765779001569726,145255.81896972656,-0.15344440565719356
2022-03-03,121217.97445678711,-0.014224547303883894,145255.81896972656,-0.16548627575429037
2022-03-04,118735.63162231445,-0.020478339500364928,145255.81896972656,-0.18257573111710798
2022-03-07,118592.23529052734,-0.001207694184364505,145255.81896972656,-0.18356292965279622
2022-03-08,117291.14407348633,-0.010971133260568089,145255.81896972656,-0.19252016955044315
2022-03-09,122669.87951660156,0.04585798429713761,145255.81896972656,-0.15549077216543208
2022-03-10,121432.57525634766,-0.010086455331412059,145255.81896972656,-0.1640088767689508
2022-03-11,119085.44729614258,-0.019328651766218563,145255.81896972656,-0.1801674580695337
2022-03-14,118886.85827636719,-0.0016676178683826537,145255.81896972656,-0.1815346254655385
2022-03-15,123492.8549194336,0.038742689560852916,145255.81896972656,-0.1498250755436427
2022-03-16,126606.4945678711,0.025213115774745276,145255.81896972656,-0.12838951674453924
2022-03-17,126963.47485351562,0.002819604846204582,145255.81896972656,-0.1259319196019495
2022-03-18,129204.0673828125,0.01764753628460447,145255.81896972656,-0.11050677143791039
2022-03-21,128948.97482299805,-0.0019743384630349636,145255.81896972656,-0.11226293213166971
2022-03-22,131061.05249023438,0.01637917377889564,145255.81896972656,-0.09772253242708703
2022-03-23,129091.21124267578,-0.015029951386247076,145255.81896972656,-0.111283718901614
2022-03-24,131078.28958129883,0.015392824340981548,145255.81896972656,-0.09760386529769619
2022-03-25,130897.2798461914,-0.0013809284183187165,145255.81896972656,-0.09885000976468754
2022-03-28,130597.74755859375,-0.0022883003218219233,145255.81896972656,-0.10091211157735284
2022-03-29,132577.541015625,0.015159476285324214,145255.81896972656,-0.08728241005438757
2022-03-30,131925.9814453125,-0.004914554647198588,145255.81896972656,-0.09176801052763467
2022-03-31,129593.15771484375,-0.01768282263214227,145255.81896972656,-0.10782811570631219
2022-04-01,130059.75146484375,0.0036004505039277657,145255.81896972656,-0.1046158949959168
2022-04-04,129940.87377929688,-0.0009140236253566414,145255.81896972656,-0.1054342972216593
2022-04-05,128253.55615234375,-0.012985272284831706,145255.81896972656,-0.11705047644890793
2022-04-06,123558.734375,-0.03660578246865209,145255.81896972656,-0.1493715346388192
2022-04-07,124330.1845703125,0.006243590946562794,145255.81896972656,-0.14406055845360158
2022-04-08,122514.97338867188,-0.014599923485306698,145255.81896972656,-0.15655720880823515
2022-04-11,122402.478515625,-0.00091821325945185,145255.81896972656,-0.15733166916269656
2022-04-12,121029.40036010742,-0.01121773163557549,145255.81896972656,-0.1667844963558278
2022-04-13,123415.11776733398,0.019711883229431626,145255.81896972656,-0.15036024964304184
2022-04-14,120072.47827148438,-0.027084522190800486,145255.81896972656,-0.17337233631577104
2022-04-18,119822.71084594727,-0.002080138838913448,145255.81896972656,-0.1750918366243209
2022-04-19,121864.43328857422,0.017039528051171704,145255.81896972656,-0.16103579083484051
2022-04-20,122317.2190246582,0.0037154871512985466,145255.81896972656,-0.15791863009528795
2022-04-21,119946.54132080078,-0.01938138982198012,145255.81896972656,-0.1742393373872382
2022-04-22,117050.5051574707,-0.024144390754749168,145255.81896972656,-0.1941768254952613
2022-04-25,116903.57360839844,-0.0012552833400811814,145255.81896972656,-0.19518836190126845
2022-04-26,112530.95434570312,-0.037403640690597206,145255.81896972656,-0.22529124723632435
2022-04-27,117944.720703125,0.04810913040682485,145255.81896972656,-0.1880206828223081
2022-04-28,120614.078125,0.022632275577589844,145255.81896972656,-0.16964374315263928
2022-04-29,115570.98474121094,-0.041811813862744796,145255.81896972656,-0.20436244440370666
2022-05-02,115420.58093261719,-0.001301397655566694,145255.81896972656,-0.20539788525324051
2022-05-03,114329.12466430664,-0.009456340104090688,145255.81896972656,-0.21291191309771554
2022-05-04,117656.21658325195,0.029101000543075406,145255.81896972656,-0.19000686225332405
2022-05-05,112531.74114990234,-0.043554650847739906,145255.81896972656,-0.22528583055694584
2022-05-06,111468.6762084961,-0.009446800791877541,145255.81896972656,-0.2326044009863192
2022-05-09,111211.9453125,-0.002303166277097368,145255.81896972656,-0.23437184065116046
2022-05-10,113279.98974609375,0.018595524318747003,145255.81896972656,-0.22013458359487162
2022-05-11,109518.00512695311,-0.03320961299142744,145255.81896972656,-0.24603361225908432
2022-05-12,107332.27075195311,-0.019957762857954697,145255.81896972656,-0.2610810946284863
2022-05-13,109757.61694335938,0.02259661679022229,145255.81896972656,-0.24438402728475567
2022-05-16,109662.87817382812,-0.0008631635067308796,145255.81896972656,-0.2450362474175064
2022-05-17,111893.87664794922,0.02034415393133049,145255.81896972656,-0.2296771486223933
2022-05-18,106799.39430236818,-0.04552959016345248,145255.81896972656,-0.2647496323391579
2022-05-19,106404.26931762695,-0.0036996931239381414,145255.81896972656,-0.26746983306876565
2022-05-20,106160.47705078125,-0.0022911887691081656,145255.81896972656,-0.2691481979602714
2022-05-23,106002.20681762695,-0.0014908583453199231,145255.81896972656,-0.2702377944685344
2022-05-24,105583.28521728516,-0.003952008292266385,145255.81896972656,-0.27312182075617736
2022-05-25,106762.67697143555,0.011170250591495234,145255.81896972656,-0.26500240934453406
2022-05-26,108137.2702331543,0.012875222884178195,145255.81896972656,-0.255539151545511
2022-05-27,111122.31729125977,0.027604239053468094,145255.81896972656,-0.2349888763188256
2022-05-31,110565.19317626953,-0.0050136113840207885,145255.81896972656,-0.2388243447974161
2022-06-01,110788.84963989258,0.0020228469484648848,145255.81896972656,-0.2372846029460438
2022-06-02,111667.26278686523,0.007928714395246894,145255.81896972656,-0.23123725039794568
2022-06-03,109812.81665039062,-0.016606891672576563,145255.81896972656,-0.24400401010249909
2022-06-06,109558.41485595703,-0.00231668581312805,145255.81896972656,-0.24575541528707634
2022-06-07,111087.173828125,0.013953825218974814,145255.81896972656,-0.23523081817963387
2022-06-08,110235.1390991211,-0.0076699649441274165,145255.81896972656,-0.2410965709945451
2022-06-09,107944.11181640625,-0.020783094224200105,145255.81896972656,-0.25686893246663406
2022-06-10,103133.73776245119,-0.04456356139310924,145255.81896972656,-0.28998549941778395
2022-06-13,103012.33807373045,-0.001177109366484408,145255.81896972656,-0.2908212641367591
2022-06-14,103960.5595703125,0.00920493131515343,145255.81896972656,-0.2842933225829707
2022-06-15,107051.87115478516,0.029735426562242484,145255.81896972656,-0.26301147923653007
2022-06-16,104164.67510986328,-0.026970066135016957,145255.81896972656,-0.2828881083822692
2022-06-17,105304.24536132812,0.010940083576922222,145255.81896972656,-0.2750428443539665
2022-06-21,107893.8003540039,0.024591173734642036,145255.81896972656,-0.25721529698930307
2022-06-22,107634.40643310545,-0.00240415964631302,145255.81896972656,-0.25900106999817996
2022-06-23,110070.87310791016,0.022636504028281657,145255.81896972656,-0.24222744473424135
2022-06-24,113829.78308105469,0.03414990602881307,145255.81896972656,-0.2163495831807022
2022-06-27,113668.30932617188,-0.0014185545339029382,145255.81896972656,-0.21746123403247608
2022-06-28,110059.42443847656,-0.03174926159356872,145255.81896972656,-0.2423062620202874
2022-06-29,111681.48803710938,0.014738070882239995,145255.81896972656,-0.23113931800291299
2022-06-30,110209.60693359375,-0.013179275539618063,145255.81896972656,-0.24127234478253126
2022-07-01,111389.67651367189,0.010707501940272701,145255.81896972656,-0.2331482669421517
2022-07-05,112792.88818359375,0.012597322425562663,145255.81896972656,-0.2234879884082204
2022-07-06,114234.71801757812,0.012782985321180051,145255.81896972656,-0.21356184676232273
2022-07-07,115174.48486328125,0.008226630765250542,145255.81896972656,-0.20709211045593087
2022-07-08,114856.93237304688,-0.0027571427005844695,145255.81896972656,-0.20927827065582316
2022-07-11,114795.04806518555,-0.0005387947125414794,145255.81896972656,-0.20970430734268544
2022-07-12,110090.5867767334,-0.04098139569383474,145255.81896972656,-0.24209172783860805
2022-07-13,109678.28140258789,-0.003745146485427231,145255.81896972656,-0.24493020534036955
2022-07-14,110268.51615905763,0.005381509893496617,145255.81896972656,-0.2408667897701282
2022-07-15,111414.2472076416,0.01039037332225723,145255.81896972656,-0.23297911231451623
2022-07-18,111334.1457824707,-0.000718951365543119,145255.81896972656,-0.23353056302911784
2022-07-19,113646.21899414062,0.020766973109825226,145255.81896972656,-0.21761331284204072
2022-07-20,114846.0347442627,0.010557462982415,145255.81896972656,-0.20935329435443623
2022-07-21,115971.43280029297,0.009799189484741788,145255.81896972656,-0.20160559747032847
2022-07-22,114009.65440368652,-0.016916048627119262,145255.81896972656,-0.21511127600714017
2022-07-25,113844.5297088623,-0.0014483395786776265,145255.81896972656,-0.21624806141095684
2022-07-26,110796.43283081053,-0.026774205891550107,145255.81896972656,-0.2372323971826414
2022-07-27,118203.37286376953,0.06685179155785304,145255.81896972656,-0.1862400163920122
2022-07-28,121576.98168945312,0.028540715412340267,145255.81896972656,-0.1630147242859059
2022-07-29,123481.48223876953,0.015664976403025888,145255.81896972656,-0.14990336969216442
2022-08-01,123365.24917602539,-0.000941299542545071,145255.81896972656,-0.1507035652613923
2022-08-02,121949.70596313477,-0.011474408087733368,145255.81896972656,-0.16044873914104008
2022-08-03,125344.37698364258,0.027836647851648078,145255.81896972656,-0.13707844633910204
2022-08-04,125867.9574584961,0.004177135723621994,145255.81896972656,-0.13347390589062172
2022-08-05,125539.62097167969,-0.002608578811050255,145255.81896972656,-0.13573430749893758
2022-08-08,125483.84555053711,-0.0004442854033720467,145255.81896972656,-0.13611828813075105
2022-08-09,126370.1604309082,0.007063179140570197,145255.81896972656,-0.13001653684355605
2022-08-10,129440.9976196289,0.024300334653762246,145255.81896972656,-0.10887564754561534
2022-08-11,128483.04803466797,-0.007400665960377806,145255.81896972656,-0.11547056120728826
2022-08-12,130672.05276489258,0.017037303859992248,145255.81896972656,-0.10040056438546847
